Chunk_size,Chunk_Overlap,Time,Story Number,Question Number,EM,Precision,Recall,F1,Error
100,0,2.898422956466675,1,0,0,0,0,0,0
100,0,2.863409996032715,2,0,0,0.041666666666666664,1.0,0.07999999999999999,0
100,0,2.0085041522979736,3,0,0,0.6666666666666666,1.0,0.8,0
100,0,2.131718873977661,4,0,0,0,0,0,0
100,0,1.8767931461334229,5,0,0,0,0,0,0
100,0,2.2351577281951904,6,0,0,0,0,0,0
100,0,1.8045313358306885,7,0,1,1.0,1.0,1.0,0
100,0,1.9371540546417236,8,0,0,0,0,0,0
100,0,1.842756986618042,9,0,0,0,0,0,0
100,0,2.098358154296875,10,0,0,0,0,0,0
100,0,2.0253560543060303,11,0,0,0.2727272727272727,1.0,0.42857142857142855,0
100,0,1.9769232273101807,12,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.04314923286438,13,0,0,0,0,0,0
100,0,2.349199056625366,14,0,0,0.7777777777777778,0.875,0.823529411764706,0
100,0,1.8250248432159424,15,0,0,0.5,0.3333333333333333,0.4,0
100,0,2.077589988708496,16,0,0,0,0,0,0
100,0,1.802217960357666,17,0,0,0,0,0,0
100,0,2.057201862335205,18,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.483335256576538,19,0,0,0.6666666666666666,1.0,0.8,0
100,0,2.0469439029693604,20,0,0,0,0,0,0
100,0,1.754500150680542,21,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
100,0,1.7386558055877686,22,0,0,0,0,0,0
100,0,1.8417012691497803,23,0,0,0,0,0,0
100,0,4.979405164718628,24,0,0,0.0196078431372549,0.16666666666666666,0.03508771929824561,0
100,0,2.260071039199829,25,0,0,0,0,0,0
100,0,2.1935458183288574,26,0,0,0,0,0,0
100,0,2.0050649642944336,27,0,0,0,0,0,0
100,0,2.041091203689575,28,0,0,0,0,0,0
100,0,1.8619167804718018,29,0,0,0,0,0,0
100,0,2.0549421310424805,30,0,0,0,0,0,0
100,0,1.8588178157806396,31,0,0,0.6666666666666666,1.0,0.8,0
100,0,1.9019949436187744,32,0,0,0,0,0,0
100,0,2.484161615371704,33,0,0,0,0,0,0
100,0,4.321347951889038,34,0,0,0,0,0,0
100,0,1.9526700973510742,35,0,0,0,0,0,0
100,0,1.740062952041626,36,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.325759172439575,37,0,0,0,0,0,0
100,0,2.0946929454803467,38,0,0,0,0,0,0
100,0,1.9932830333709717,39,0,0,0.8,0.8,0.8000000000000002,0
100,0,2.0525288581848145,40,0,0,0.3333333333333333,0.5,0.4,0
100,0,3.6709539890289307,41,0,0,0,0,0,0
100,0,2.1765830516815186,42,0,0,0,0,0,0
100,0,1.7783172130584717,43,0,0,0,0,0,0
100,0,2.1071457862854004,44,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.0128729343414307,45,0,0,0.3333333333333333,1.0,0.5,0
100,0,1.7622489929199219,46,0,0,0,0,0,0
100,0,1.9039630889892578,47,0,0,0,0,0,0
100,0,2.0639700889587402,48,0,0,0,0,0,0
100,0,1.858091115951538,49,0,0,0,0,0,0
100,0,3.417229175567627,50,0,0,0,0,0,0
100,0,2.065920114517212,51,0,0,0,0,0,0
100,0,1.8453688621520996,52,0,0,0.5,0.5,0.5,0
100,0,4.153351068496704,53,0,0,0,0,0,0
100,0,1.9564871788024902,54,0,0,0,0,0,0
100,0,1.9631929397583008,55,0,0,0,0,0,0
100,0,1.9202909469604492,56,0,0,0,0,0,0
100,0,1.9439799785614014,57,0,0,0,0,0,0
100,0,1.895495891571045,58,0,0,0.6666666666666666,1.0,0.8,0
100,0,2.059004306793213,59,0,0,0.6666666666666666,1.0,0.8,0
100,0,1.8343040943145752,60,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
100,0,2.6422901153564453,61,0,0,0,0,0,0
100,0,1.8636150360107422,62,0,0,0,0,0,0
100,0,3.4744529724121094,63,0,0,0,0,0,0
100,0,2.561863899230957,64,0,0,0,0,0,0
100,0,1.885528802871704,65,0,0,0,0,0,0
100,0,3.6837751865386963,66,0,0,0,0,0,0
100,0,3.224860191345215,67,0,0,0.023809523809523808,1.0,0.046511627906976744,0
100,0,2.2739992141723633,68,0,0,0.5,1.0,0.6666666666666666,0
100,0,6.303566932678223,69,0,0,0,0,0,0
100,0,1.9922869205474854,70,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.7733278274536133,71,0,0,0,0,0,0
100,0,1.9475839138031006,72,0,0,0,0,0,0
100,0,2.1242499351501465,73,0,0,0,0,0,0
100,0,4.2169880867004395,74,0,0,0.02,0.3333333333333333,0.03773584905660377,0
100,0,1.8534181118011475,75,0,0,0.5,0.5,0.5,0
100,0,2.273236036300659,76,0,0,0,0,0,0
100,0,2.345144033432007,77,0,0,0.5,1.0,0.6666666666666666,0
100,0,1.9748179912567139,78,0,0,0,0,0,0
100,0,2.752408027648926,79,0,0,0.043478260869565216,0.5,0.08,0
100,0,2.6351118087768555,80,0,0,0,0,0,0
100,0,3.0977377891540527,81,0,0,0.06666666666666667,1.0,0.125,0
100,0,1.8999412059783936,82,0,0,0.5,1.0,0.6666666666666666,0
100,0,1.775451898574829,83,0,0,0,0,0,0
100,0,2.1368792057037354,84,0,0,0,0,0,0
100,0,3.984431028366089,85,0,0,0,0,0,0
100,0,2.5197031497955322,86,0,0,0,0,0,0
100,0,1.8132169246673584,87,0,0,0,0,0,0
100,0,1.9456830024719238,88,0,0,0,0,0,0
100,0,1.9196829795837402,89,0,0,0,0,0,0
100,0,1.3480267524719238,90,0,0,0,0,0,0
100,0,2.6436729431152344,91,0,0,0,0,0,0
100,0,1.963346004486084,92,0,0,0,0,0,0
100,0,2.1389009952545166,93,0,0,0,0,0,0
100,0,2.1469271183013916,94,0,0,0,0,0,0
100,0,2.7671592235565186,95,0,0,0,0,0,0
100,0,1.5867292881011963,96,0,0,0,0,0,0
100,0,1.9122109413146973,97,0,0,0.5,1.0,0.6666666666666666,0
100,0,2.341348171234131,98,0,0,0.2857142857142857,1.0,0.4444444444444445,0
100,0,1.9460868835449219,99,0,0,0.75,1.0,0.8571428571428571,0
100,0,2.0763099193573,100,0,0,0,0,0,0
100,0.1,2.5431830883026123,1,0,0,0,0,0,0
100,0.1,1.9293148517608643,2,0,0,0,0,0,0
100,0.1,2.1836092472076416,3,0,0,0,0,0,0
100,0.1,1.746061086654663,4,0,0,0,0,0,0
100,0.1,4.07611608505249,5,0,0,0,0,0,0
100,0.1,2.082479238510132,6,0,0,0,0,0,0
100,0.1,1.7558941841125488,7,0,1,1.0,1.0,1.0,0
100,0.1,1.6818046569824219,8,0,0,0,0,0,0
100,0.1,1.684196949005127,9,0,0,0,0,0,0
100,0.1,1.8306410312652588,10,0,0,0,0,0,0
100,0.1,1.9306988716125488,11,0,0,0.3333333333333333,1.0,0.5,0
100,0.1,2.1244099140167236,12,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,2.3130319118499756,13,0,0,0,0,0,0
100,0.1,2.1492669582366943,14,0,0,0.125,0.125,0.125,0
100,0.1,1.5633749961853027,15,0,0,0.5,0.3333333333333333,0.4,0
100,0.1,2.0142199993133545,16,0,0,0,0,0,0
100,0.1,1.9056861400604248,17,0,0,0,0,0,0
100,0.1,2.2582669258117676,18,0,0,0,0,0,0
100,0.1,2.3407082557678223,19,0,0,0.6666666666666666,1.0,0.8,0
100,0.1,2.7130727767944336,20,0,0,0,0,0,0
100,0.1,1.6825060844421387,21,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
100,0.1,1.7736260890960693,22,0,0,0,0,0,0
100,0.1,1.8701729774475098,23,0,0,0,0,0,0
100,0.1,1.9610936641693115,24,0,0,0,0,0,0
100,0.1,2.322543144226074,25,0,0,0,0,0,0
100,0.1,2.2655601501464844,26,0,0,0,0,0,0
100,0.1,1.9026272296905518,27,0,0,0,0,0,0
100,0.1,2.014477014541626,28,0,0,0,0,0,0
100,0.1,1.888145923614502,29,0,0,0,0,0,0
100,0.1,2.511075019836426,30,0,0,0,0,0,0
100,0.1,1.755073070526123,31,0,0,0.4,1.0,0.5714285714285715,0
100,0.1,2.233722686767578,32,0,0,0,0,0,0
100,0.1,2.60510516166687,33,0,0,0,0,0,0
100,0.1,1.7135469913482666,34,0,0,0,0,0,0
100,0.1,1.864893913269043,35,0,0,0.16666666666666666,0.5,0.25,0
100,0.1,1.4620420932769775,36,0,0,0,0,0,0
100,0.1,1.7944138050079346,37,0,0,0,0,0,0
100,0.1,2.2021381855010986,38,0,0,0,0,0,0
100,0.1,5.254190921783447,39,0,0,0,0,0,0
100,0.1,1.755500078201294,40,0,0,0.3333333333333333,0.25,0.28571428571428575,0
100,0.1,1.699214220046997,41,0,0,0,0,0,0
100,0.1,2.312166213989258,42,0,0,0.0625,0.5,0.1111111111111111,0
100,0.1,3.818209171295166,43,0,0,0.03773584905660377,0.6666666666666666,0.07142857142857142,0
100,0.1,1.9840099811553955,44,0,0,0,0,0,0
100,0.1,1.8229000568389893,45,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,1.8123278617858887,46,0,0,0,0,0,0
100,0.1,2.2765960693359375,47,0,0,0.125,1.0,0.2222222222222222,0
100,0.1,1.9438669681549072,48,0,0,0,0,0,0
100,0.1,1.915947675704956,49,0,0,0,0,0,0
100,0.1,2.44852614402771,50,0,0,0,0,0,0
100,0.1,1.755770206451416,51,0,0,0,0,0,0
100,0.1,2.887086868286133,52,0,0,0,0,0,0
100,0.1,1.7944321632385254,53,0,0,0,0,0,0
100,0.1,1.8216400146484375,54,0,0,0,0,0,0
100,0.1,1.870664119720459,55,0,0,0,0,0,0
100,0.1,3.4221301078796387,56,0,0,0,0,0,0
100,0.1,3.3572819232940674,57,0,0,0.034482758620689655,1.0,0.06666666666666667,0
100,0.1,1.93522310256958,58,0,0,0.16666666666666666,0.5,0.25,0
100,0.1,2.0006468296051025,59,0,0,0,0,0,0
100,0.1,1.8681201934814453,60,0,0,0.125,0.3333333333333333,0.18181818181818182,0
100,0.1,1.6311249732971191,61,0,0,0,0,0,0
100,0.1,3.4949591159820557,62,0,0,0.05128205128205128,0.2,0.0816326530612245,0
100,0.1,2.8457300662994385,63,0,0,0,0,0,0
100,0.1,2.8898050785064697,64,0,0,0,0,0,0
100,0.1,1.8335859775543213,65,0,0,0,0,0,0
100,0.1,2.9100241661071777,66,0,0,0,0,0,0
100,0.1,1.8214383125305176,67,0,0,0.1111111111111111,1.0,0.19999999999999998,0
100,0.1,2.260899782180786,68,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,6.086794853210449,69,0,0,0,0,0,0
100,0.1,1.9406909942626953,70,0,1,1.0,1.0,1.0,0
100,0.1,2.638831853866577,71,0,0,0,0,0,0
100,0.1,2.997438907623291,72,0,0,0,0,0,0
100,0.1,1.598639965057373,73,0,0,0,0,0,0
100,0.1,3.76291823387146,74,0,0,0.057692307692307696,1.0,0.1090909090909091,0
100,0.1,1.7954039573669434,75,0,0,0.5,0.5,0.5,0
100,0.1,2.0508110523223877,76,0,0,0,0,0,0
100,0.1,2.3181097507476807,77,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,1.909816026687622,78,0,0,0,0,0,0
100,0.1,4.871202230453491,79,0,0,0.03278688524590164,1.0,0.06349206349206349,0
100,0.1,1.8216428756713867,80,0,0,0,0,0,0
100,0.1,3.9870777130126953,81,0,0,0,0,0,0
100,0.1,5.9880452156066895,82,0,0,0,0,0,0
100,0.1,1.7025399208068848,83,0,0,0,0,0,0
100,0.1,2.0739152431488037,84,0,0,0,0,0,0
100,0.1,1.8725900650024414,85,0,0,0,0,0,0
100,0.1,1.6966164112091064,86,0,0,0,0,0,0
100,0.1,1.9364471435546875,87,0,0,0,0,0,0
100,0.1,1.838907241821289,88,0,0,0,0,0,0
100,0.1,1.9567019939422607,89,0,0,0,0,0,0
100,0.1,1.6522490978240967,90,0,0,0,0,0,0
100,0.1,1.8287501335144043,91,0,0,0,0,0,0
100,0.1,1.7841072082519531,92,0,0,0,0,0,0
100,0.1,2.3133440017700195,93,0,0,0,0,0,0
100,0.1,1.4669711589813232,94,0,0,0,0,0,0
100,0.1,2.560541868209839,95,0,0,0,0,0,0
100,0.1,1.5739591121673584,96,0,0,0,0,0,0
100,0.1,2.110294818878174,97,0,0,0,0,0,0
100,0.1,2.1034939289093018,98,0,0,0.3333333333333333,0.5,0.4,0
100,0.1,2.0365428924560547,99,0,0,0,0,0,0
100,0.1,2.0521631240844727,100,0,0,0,0,0,0
200,0,1.8103828430175781,1,0,0,0,0,0,0
200,0,2.1896612644195557,2,0,0,0.5,1.0,0.6666666666666666,0
200,0,3.4028050899505615,3,0,0,0.030303030303030304,0.5,0.05714285714285715,0
200,0,2.012260913848877,4,0,0,0,0,0,0
200,0,2.249001979827881,5,0,0,0,0,0,0
200,0,2.397213935852051,6,0,0,0,0,0,0
200,0,2.0969910621643066,7,0,1,1.0,1.0,1.0,0
200,0,1.993525743484497,8,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
200,0,2.294734239578247,9,0,0,0,0,0,0
200,0,2.085019111633301,10,0,0,0.3333333333333333,0.5,0.4,0
200,0,2.0234568119049072,11,0,0,0,0,0,0
200,0,2.605273962020874,12,0,0,0.5,1.0,0.6666666666666666,0
200,0,2.7106058597564697,13,0,0,0,0,0,0
200,0,2.829840898513794,14,0,0,0.7777777777777778,0.875,0.823529411764706,0
200,0,1.7771708965301514,15,0,0,0,0,0,0
200,0,2.467406988143921,16,0,0,0,0,0,0
200,0,2.0446650981903076,17,0,0,0,0,0,0
200,0,2.462876796722412,18,0,0,0,0,0,0
200,0,2.7640860080718994,19,0,0,0.6666666666666666,1.0,0.8,0
200,0,2.06152606010437,20,0,0,0,0,0,0
200,0,2.253340005874634,21,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
200,0,1.8581860065460205,22,0,0,0,0,0,0
200,0,4.396249055862427,23,0,0,0,0,0,0
200,0,5.545777797698975,24,0,0,0.018518518518518517,0.16666666666666666,0.03333333333333333,0
200,0,2.236135959625244,25,0,0,0,0,0,0
200,0,2.657837152481079,26,0,0,0,0,0,0
200,0,2.0251238346099854,27,0,0,0,0,0,0
200,0,2.4241278171539307,28,0,0,0,0,0,0
200,0,2.1217808723449707,29,0,0,0.5,0.5,0.5,0
200,0,2.047149181365967,30,0,0,0,0,0,0
200,0,1.893002986907959,31,0,0,0.6666666666666666,1.0,0.8,0
200,0,2.7131340503692627,32,0,0,0,0,0,0
200,0,2.3585050106048584,33,0,0,0.75,1.0,0.8571428571428571,0
200,0,3.1398568153381348,34,0,0,0,0,0,0
200,0,1.979513168334961,35,0,0,0,0,0,0
200,0,1.5984570980072021,36,0,0,0.2,1.0,0.33333333333333337,0
200,0,1.7826130390167236,37,0,0,0,0,0,0
200,0,2.672835111618042,38,0,0,0.14285714285714285,0.5,0.22222222222222224,0
200,0,1.8620171546936035,39,0,0,0,0,0,0
200,0,2.2551779747009277,40,0,0,0,0,0,0
200,0,3.3019800186157227,41,0,0,0,0,0,0
200,0,2.3179428577423096,42,0,0,0.0625,0.5,0.1111111111111111,0
200,0,1.8046510219573975,43,0,0,0,0,0,0
200,0,2.4248671531677246,44,0,0,0.5,1.0,0.6666666666666666,0
200,0,2.4710609912872314,45,0,0,0.5,1.0,0.6666666666666666,0
200,0,1.9699559211730957,46,0,0,0,0,0,0
200,0,2.383323907852173,47,0,0,0.125,1.0,0.2222222222222222,0
200,0,2.273078203201294,48,0,0,0,0,0,0
200,0,1.9832768440246582,49,0,0,0,0,0,0
200,0,1.7267332077026367,50,0,0,0.5,1.0,0.6666666666666666,0
200,0,3.067362070083618,51,0,0,0,0,0,0
200,0,2.8176751136779785,52,0,0,0.11764705882352941,1.0,0.21052631578947367,0
200,0,2.3759419918060303,53,0,0,0,0,0,0
200,0,2.206023931503296,54,0,0,0,0,0,0
200,0,2.268079996109009,55,0,0,0,0,0,0
200,0,2.0630106925964355,56,0,0,0,0,0,0
200,0,2.079432249069214,57,0,0,0,0,0,0
200,0,1.9508380889892578,58,0,0,0.6666666666666666,1.0,0.8,0
200,0,2.3873980045318604,59,0,0,0,0,0,0
200,0,1.5870530605316162,60,0,0,0,0,0,0
200,0,2.0450439453125,61,0,0,0,0,0,0
200,0,2.254826068878174,62,0,0,0,0,0,0
200,0,1.8166310787200928,63,0,0,0,0,0,0
200,0,3.1558191776275635,64,0,0,0,0,0,0
200,0,2.086045980453491,65,0,0,0,0,0,0
200,0,1.9475197792053223,66,0,0,0,0,0,0
200,0,2.275937080383301,67,0,0,0.07142857142857142,1.0,0.13333333333333333,0
200,0,2.7667369842529297,68,0,0,0,0,0,0
200,0,6.186617136001587,69,0,0,0,0,0,0
200,0,2.0656538009643555,70,0,1,1.0,1.0,1.0,0
200,0,2.329188108444214,71,0,0,0,0,0,0
200,0,1.998884916305542,72,0,0,0,0,0,0
200,0,1.735205888748169,73,0,0,0,0,0,0
200,0,3.401319980621338,74,0,0,0.09090909090909091,1.0,0.16666666666666669,0
200,0,2.135651111602783,75,0,0,0.2,0.5,0.28571428571428575,0
200,0,2.288958787918091,76,0,0,0,0,0,0
200,0,6.6844260692596436,77,0,0,0,0,0,0
200,0,2.30302095413208,78,0,0,0,0,0,0
200,0,4.258047103881836,79,0,0,0.04081632653061224,1.0,0.07843137254901959,0
200,0,1.937206745147705,80,0,0,0,0,0,0
200,0,4.573593854904175,81,0,0,0,0,0,0
200,0,2.1243817806243896,82,0,0,0.5,1.0,0.6666666666666666,0
200,0,1.625298023223877,83,0,0,0.2,0.3333333333333333,0.25,0
200,0,2.210814952850342,84,0,0,0,0,0,0
200,0,1.9752721786499023,85,0,0,0,0,0,0
200,0,4.059064149856567,86,0,0,0.06,1.0,0.11320754716981131,0
200,0,1.9598841667175293,87,0,1,1.0,1.0,1.0,0
200,0,1.934434175491333,88,0,0,0,0,0,0
200,0,2.0639700889587402,89,0,0,0,0,0,0
200,0,1.64866304397583,90,0,0,0,0,0,0
200,0,3.0043089389801025,91,0,0,0,0,0,0
200,0,5.0038018226623535,92,0,0,0.02857142857142857,1.0,0.05555555555555556,0
200,0,2.404557704925537,93,0,0,0,0,0,0
200,0,1.939880132675171,94,0,0,0,0,0,0
200,0,2.8268091678619385,95,0,0,0,0,0,0
200,0,1.6715073585510254,96,0,0,0,0,0,0
200,0,2.0554921627044678,97,0,0,0.5,1.0,0.6666666666666666,0
200,0,2.3235280513763428,98,0,0,0.3333333333333333,0.5,0.4,0
200,0,2.5004007816314697,99,0,0,0,0,0,0
200,0,2.149493932723999,100,0,0,0,0,0,0
200,0.1,2.035635232925415,1,0,0,0,0,0,0
200,0.1,1.8457510471343994,2,0,0,0,0,0,0
200,0.1,2.405508041381836,3,0,0,0,0,0,0
200,0.1,1.8722577095031738,4,0,0,0,0,0,0
200,0.1,2.106654167175293,5,0,0,0,0,0,0
200,0.1,2.7700579166412354,6,0,0,0,0,0,0
200,0.1,2.154025077819824,7,0,1,1.0,1.0,1.0,0
200,0.1,2.1854491233825684,8,0,0,0,0,0,0
200,0.1,2.326716899871826,9,0,0,0,0,0,0
200,0.1,1.9546589851379395,10,0,0,0.3333333333333333,0.5,0.4,0
200,0.1,1.7142889499664307,11,0,0,0,0,0,0
200,0.1,2.822944164276123,12,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,2.865410804748535,13,0,0,0,0,0,0
200,0.1,2.9070708751678467,14,0,0,0.7777777777777778,0.875,0.823529411764706,0
200,0.1,2.197165012359619,15,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
200,0.1,2.4460361003875732,16,0,0,0,0,0,0
200,0.1,3.060391902923584,17,0,0,0,0,0,0
200,0.1,2.2080650329589844,18,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,2.871177911758423,19,0,0,0.6666666666666666,1.0,0.8,0
200,0.1,1.918159008026123,20,0,0,0,0,0,0
200,0.1,2.1726300716400146,21,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
200,0.1,1.9076597690582275,22,0,0,0,0,0,0
200,0.1,2.0811820030212402,23,0,0,0,0,0,0
200,0.1,2.2312958240509033,24,0,0,0,0,0,0
200,0.1,6.025047063827515,25,0,0,0,0,0,0
200,0.1,2.731415033340454,26,0,0,0,0,0,0
200,0.1,1.8933167457580566,27,0,0,0,0,0,0
200,0.1,2.708803176879883,28,0,0,0,0,0,0
200,0.1,2.288412094116211,29,0,0,0.5,0.5,0.5,0
200,0.1,2.0654261112213135,30,0,0,0,0,0,0
200,0.1,2.022336006164551,31,0,0,0,0,0,0
200,0.1,6.459091901779175,32,0,0,0,0,0,0
200,0.1,2.7658300399780273,33,0,0,0.42857142857142855,1.0,0.6,0
200,0.1,3.0157971382141113,34,0,0,0,0,0,0
200,0.1,2.2466869354248047,35,0,0,0,0,0,0
200,0.1,1.474963903427124,36,0,0,0.2,1.0,0.33333333333333337,0
200,0.1,1.786391258239746,37,0,0,0,0,0,0
200,0.1,2.556820869445801,38,0,0,0,0,0,0
200,0.1,1.7696409225463867,39,0,0,0,0,0,0
200,0.1,2.409587860107422,40,0,0,0,0,0,0
200,0.1,2.173762083053589,41,0,0,0,0,0,0
200,0.1,2.2308788299560547,42,0,0,0.0625,0.5,0.1111111111111111,0
200,0.1,1.6922848224639893,43,0,0,0,0,0,0
200,0.1,2.9756977558135986,44,0,0,0,0,0,0
200,0.1,2.5624070167541504,45,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,2.1770238876342773,46,0,0,0,0,0,0
200,0.1,3.0958988666534424,47,0,0,0,0,0,0
200,0.1,2.1611521244049072,48,0,0,0,0,0,0
200,0.1,2.1314260959625244,49,0,0,0,0,0,0
200,0.1,1.6115121841430664,50,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,1.7473270893096924,51,0,0,0,0,0,0
200,0.1,3.2142739295959473,52,0,0,0.1,1.0,0.18181818181818182,0
200,0.1,3.0186140537261963,53,0,0,0,0,0,0
200,0.1,2.262225866317749,54,0,0,0,0,0,0
200,0.1,2.5933070182800293,55,0,0,0,0,0,0
200,0.1,6.056208848953247,56,0,0,0,0,0,0
200,0.1,2.17350697517395,57,0,0,0,0,0,0
200,0.1,1.496060848236084,58,0,0,0.5,0.5,0.5,0
200,0.1,2.273374080657959,59,0,0,0,0,0,0
200,0.1,1.9801337718963623,60,0,0,0,0,0,0
200,0.1,2.0558559894561768,61,0,0,0,0,0,0
200,0.1,2.14408802986145,62,0,0,0,0,0,0
200,0.1,1.8108680248260498,63,0,0,0,0,0,0
200,0.1,2.862438201904297,64,0,0,0,0,0,0
200,0.1,2.295086145401001,65,0,0,0,0,0,0
200,0.1,1.8350679874420166,66,0,0,0,0,0,0
200,0.1,2.0788958072662354,67,0,0,0.1111111111111111,1.0,0.19999999999999998,0
200,0.1,2.5639488697052,68,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,2.871591091156006,69,0,0,0,0,0,0
200,0.1,1.9324560165405273,70,0,1,1.0,1.0,1.0,0
200,0.1,6.600367069244385,71,0,0,0,0,0,0
200,0.1,2.8979949951171875,72,0,0,0,0,0,0
200,0.1,1.6182849407196045,73,0,0,0,0,0,0
200,0.1,6.253326177597046,74,0,0,0,0,0,0
200,0.1,2.258687973022461,75,0,0,0.2,0.5,0.28571428571428575,0
200,0.1,2.023878335952759,76,0,0,0,0,0,0
200,0.1,3.0622472763061523,77,0,0,0,0,0,0
200,0.1,2.383812189102173,78,0,0,0,0,0,0
200,0.1,4.648595333099365,79,0,0,0.0196078431372549,0.5,0.03773584905660377,0
200,0.1,1.8140690326690674,80,0,0,0,0,0,0
200,0.1,2.2332851886749268,81,0,0,0,0,0,0
200,0.1,2.1383821964263916,82,0,1,1.0,1.0,1.0,0
200,0.1,2.226292133331299,83,0,0,0.2,0.3333333333333333,0.25,0
200,0.1,2.1727869510650635,84,0,0,0.18181818181818182,1.0,0.3076923076923077,0
200,0.1,1.8534178733825684,85,0,0,0,0,0,0
200,0.1,1.6754088401794434,86,0,0,0,0,0,0
200,0.1,2.2935078144073486,87,0,1,1.0,1.0,1.0,0
200,0.1,1.8176288604736328,88,0,0,0,0,0,0
200,0.1,1.9480860233306885,89,0,0,0,0,0,0
200,0.1,1.6440699100494385,90,0,0,0,0,0,0
200,0.1,2.5131280422210693,91,0,0,0,0,0,0
200,0.1,1.8270988464355469,92,0,0,0,0,0,0
200,0.1,2.290109872817993,93,0,0,0,0,0,0
200,0.1,2.40037202835083,94,0,0,0,0,0,0
200,0.1,2.837834119796753,95,0,0,0,0,0,0
200,0.1,1.5182127952575684,96,0,0,0,0,0,0
200,0.1,2.0466527938842773,97,0,0,0.5,1.0,0.6666666666666666,0
200,0.1,2.7475268840789795,98,0,0,0.3333333333333333,1.0,0.5,0
200,0.1,2.9435436725616455,99,0,0,0,0,0,0
200,0.1,2.0508501529693604,100,0,0,0,0,0,0
